vehicle_id,make,model,listing,year_from,year_to
2377,Toyota,Landcruiser 300,Landcruiser 300 (LC300) SUV 4x4,2022,
2378,Toyota,Landcruiser Prado 120,Landcruiser Prado 120 (J120) SUV 4x4,2003,2009
2379,Toyota,Landcruiser Prado 125,Landcruiser Prado 125 (J125) SUV 4x4,2003,2009
2380,Toyota,Landcruiser Prado 150,Landcruiser Prado 150 (J150) SUV 4x4,2009,2020
2381,Toyota,Landcruiser Prado 90,Landcruiser Prado 90 (J90) SUV 4x4,1996,2002
2382,Toyota,MR2,MR2 (AW11) Coupé,1985,1986
2383,Toyota,MR2,MR2 (AW11) Coupé,1986,1989
2384,Toyota,MR2,MR2 (SW20) Coupé,1990,1996
2385,Toyota,MR2,MR2 (ZZW30) Spider,2000,2004
2386,Toyota,Prius,Prius () Hatchback,2009,2015
2387,Toyota,ProAce,ProAce  Van,2016,
2388,Toyota,RAV4,RAV4 (XA10) SUV,1994,2000
2389,Toyota,RAV4,RAV4 (XA20) SUV,2000,2005
2390,Toyota,RAV4,RAV4 (XA30) SUV,2006,2012
2391,Toyota,RAV4,RAV4 (XA40) SUV,2012,2018
2392,Toyota,RAV4,RAV4 (XA50) SUV,2018,
2393,Toyota,Supra,Supra (MA70) Coupé,1986,1993
2394,Toyota,Yaris,Yaris (XP10) Hatchback,1998,2005
2395,Toyota,Yaris,Yaris (XP10) Verso,1998,2005
2396,Toyota,Yaris II,Yaris II (XP90) Hatchback,2005,2011
2397,Toyota,Yaris III,Yaris III (XP150) Hatchback,2012,2020
2398,Toyota,Yaris T-Sport,Yaris T-Sport (XP10) Hatchback,1998,2005
2399,Triumph,2.5PI,2.5PI  Saloon,1969,1977
2400,Triumph,2500TC,2500TC  Estate,1969,1977
2401,Triumph,2500TC,2500TC  Saloon,1969,1977
2402,Triumph,Dolomite,Dolomite  Saloon,1972,1980
2403,Triumph,Dolomite Sprint,Dolomite Sprint  Saloon,1972,1980
2404,Triumph,GT6,GT6 (MkI) Coupé,1966,1968
2405,Triumph,GT6,GT6 (MkII) Coupé,1968,1970
2406,Triumph,GT6,GT6 (MKIII) Coupé,1971,1973
2407,Triumph,GT6,GT6 (MKIII) Coupé,1974,1974
2408,Triumph,Herald,Herald  Convertible,1959,1971
2409,Triumph,Herald,Herald  Estate,1959,1971
2410,Triumph,Herald,Herald  Saloon,1959,1971
2411,Triumph,Spitfire,Spitfire (1500) Convertible,1975,1980
2412,Triumph,Spitfire,Spitfire (MkI) Convertible,1962,1965
2413,Triumph,Spitfire,Spitfire (MkII) Convertible,1966,1967
2414,Triumph,Spitfire,Spitfire (MKIII) Convertible,1968,1970
2415,Triumph,Spitfire,Spitfire (MKIV) Convertible,1971,1974
2416,Triumph,Stag,Stag  Convertible,1970,1977
2417,Triumph,TR 2,TR 2  Roadster,1953,1955
2418,Triumph,TR 250,TR 250  Roadster,1968,1969
2419,Triumph,TR 3,TR 3  Roadster,1955,1962
2420,Triumph,TR 4,TR 4  Roadster,1961,1965
2421,Triumph,TR 4A,TR 4A  Roadster,1965,1967
2422,Triumph,TR 5,TR 5  Roadster,1967,1969
2423,Triumph,TR 6,TR 6  Roadster,1969,1976
2424,Triumph,TR 7,TR 7  Coupé,1975,1981
2425,Triumph,TR 7,TR 7  Roadster,1975,1981
2426,Triumph,Vitesse,Vitesse  Convertible,1962,1971
2427,Triumph,Vitesse,Vitesse  Saloon,1962,1971
2428,Vauxhall,Vivaro,Vivaro  Van,2016,
2429,Vauxhall,Agila,Agila  Hatchback,2007,2014
2430,Vauxhall,Astra,Astra (H) Estate,2004,2010
2431,Vauxhall,Astra,Astra (H) Hatchback,2004,2009
2432,Vauxhall,Astra,Astra (H) Saloon,2004,2009
2433,Vauxhall,Astra,Astra (J) Hatchback,2009,2015
2434,Vauxhall,Astra,Astra (J) Saloon,2009,2015
2435,Vauxhall,Astra,Astra (J) Sports Tourer,2009,2015
2436,Vauxhall,Astra,Astra (Mk II) Hatchback,1985,1988
2437,Vauxhall,Astra,Astra (Mk II) Hatchback,1988,1990
2438,Vauxhall,Astra,Astra (Mk III) Hatchback,1991,1997
2439,Vauxhall,Astra,Astra (Mk IV) Cabriolet,1998,2004
2440,Vauxhall,Astra,Astra (Mk IV) Coupé,1998,2004
2441,Vauxhall,Astra,Astra (Mk IV) Estate,1998,2004
2442,Vauxhall,Astra,Astra (Mk IV) Hatchback,1998,2004
2443,Vauxhall,Astra GTC,Astra GTC (H) Hatchback,2004,2009
2444,Vauxhall,Astra GTE,Astra GTE (Mk II) Hatchback,1988,1991
2445,Vauxhall,Astra Twin Top,Astra Twin Top (H) Cabriolet,2004,2009
2446,Vauxhall,Astra VXR,Astra VXR (Mk IV) Hatchback,1998,2004
2447,Vauxhall,Calibra,Calibra  Coupé,1990,1998
2448,Vauxhall,Calibra,Calibra  Coupé 4WD,1990,1998
2449,Vauxhall,Cavalier,Cavalier (Mk I) Hatchback,1976,1981
2450,Vauxhall,Cavalier,Cavalier (Mk I) Saloon,1976,1981
2451,Vauxhall,Cavalier,Cavalier (Mk III) Hatchback,1988,1995
2452,Vauxhall,Cavalier,Cavalier (Mk III) Hatchback 4WD,1991,1995
2453,Vauxhall,Cavalier,Cavalier (Mk III) Saloon,1988,1995
2454,Vauxhall,Cavalier,Cavalier (Mk III) Saloon 4WD,1989,1995
2455,Vauxhall,Chevette,Chevette  Hatchback,1975,1984
2456,Vauxhall,Combo,Combo  Van,1993,2001
2457,Vauxhall,Corsa,Corsa (B) Hatchback,1993,2000
2458,Vauxhall,Corsa,Corsa (C) Hatchback,2000,2006
2459,Vauxhall,Corsa,Corsa (D) Hatchback,2006,2014
2460,Vauxhall,Corsa,Corsa (E) Hatchback,2014,2019
2461,Vauxhall,Corsa GSi,Corsa GSi (B) Hatchback,1993,2000
2462,Vauxhall,Corsa Gsi,Corsa Gsi (C) Hatchback,2000,2006
2463,Vauxhall,Corsa VXR,Corsa VXR (D) Hatchback,2006,2014
2464,Vauxhall,Corsa VXR,Corsa VXR (E) Hatchback,2014,2019
2465,Vauxhall,Crossland,Crossland (P17) SUV,2021,2024
2466,Vauxhall,Crossland X,Crossland X (P17) SUV,2017,2020
2467,Vauxhall,Frontera,Frontera  SUV 4x4,1991,1995
2468,Vauxhall,Frontera,Frontera  SUV 4x4,1995,1998
2469,Vauxhall,Grandland,Grandland  (P18) SUV,2021,2024
2470,Vauxhall,Grandland X,Grandland X (P18) SUV,2017,2021
2471,Vauxhall,Monterey,Monterey  SUV 4x4,1992,1995
2472,Vauxhall,Monterey,Monterey  SUV 4x4,1995,1998
2473,Vauxhall,Nova,Nova  Hatchback,1983,1991
2474,Vauxhall,Nova GTE,Nova GTE  Hatchback,1992,1993
2475,Vauxhall,Omega,Omega  Estate,1994,2003
2476,Vauxhall,Omega,Omega  Saloon,1994,1999
2477,Vauxhall,Tigra,Tigra  Cabriolet,1995,1999
2478,Vauxhall,Tigra Twin Top,Tigra Twin Top  Cabriolet,2004,2009
2479,Vauxhall,Vectra C,Vectra C (Z02) Estate,2002,2005
2480,Vauxhall,Vectra C,Vectra C (Z02) Estate,2005,2009
2481,Vauxhall,Vectra C,Vectra C (Z02) Hatchback,2002,2005
2482,Vauxhall,Vectra C,Vectra C (Z02) Hatchback,2005,2009
2483,Vauxhall,Vectra C,Vectra C (Z02) Saloon,2002,2005
2484,Vauxhall,Vectra C,Vectra C (Z02) Saloon,2005,2009
2485,Vauxhall,Vivaro,Vivaro  Camper,2001,2014
2486,Vauxhall,Vivaro,Vivaro  Camper,2015,2018
2487,Vauxhall,Vivaro,Vivaro  Minibus,2001,2014
2488,Vauxhall,Vivaro,Vivaro  Minibus,2015,2018
2489,Vauxhall,Vivaro,Vivaro  Van,2001,2014
2490,Vauxhall,Vivaro,Vivaro  Van,2015,2018
2491,Vauxhall,Zafira,Zafira (A) MPV,1999,2004
2492,Volkswagen,Amarok,Amarok  Pick Up,2009,2020
2493,Volkswagen,Amarok,Amarok  Pick Up 4X4,2009,2020
2494,Volkswagen,Arteon,Arteon (3H7) Hatchback,2017,2023
2495,Volkswagen,Beetle,Beetle  Cabriolet,1998,2011
2496,Volkswagen,Beetle,Beetle  Saloon,1953,1959
2497,Volkswagen,Beetle,Beetle  Saloon,1960,1965
2498,Volkswagen,Beetle,Beetle  Saloon,1965,1970
2499,Volkswagen,Beetle,Beetle  Saloon,1968,1970
2500,Volkswagen,Beetle,Beetle  Saloon,1969,1977
2501,Volkswagen,Beetle,Beetle  Saloon,1970,1973
2502,Volkswagen,Beetle,Beetle  Saloon,1971,1973
2503,Volkswagen,Beetle,Beetle  Saloon,1974,1974
2504,Volkswagen,Beetle,Beetle  Saloon,1998,2011
2505,Volkswagen,Beetle,Beetle  Saloon,2011,2018
2506,Volkswagen,Bora,Bora  Saloon,1998,2005
2507,Volkswagen,Bora,Bora  Saloon 4-Motion,1999,2000
2508,Volkswagen,Bora,Bora  Saloon 4-Motion,2000,2002
2509,Volkswagen,Bora,Bora  Variant 4-Motion,1999,2005
2510,Volkswagen,Bora,Bora  Variant 4-Motion,2000,2004
2511,Volkswagen,Caddy,Caddy (Mk I) Pick Up,1983,1992
2512,Volkswagen,Caddy,Caddy (Mk II) Van,1996,2004
2513,Volkswagen,Caddy,Caddy (Mk III) Van,2004,2015
2514,Volkswagen,Caddy,Caddy (Mk IV) Van,2015,2020
2515,Volkswagen,Caddy,Caddy (Mk V) Van,2020,
2516,Volkswagen,Caddy Maxi,Caddy Maxi (Mk III) Van,2004,2015
2517,Volkswagen,Caddy Maxi,Caddy Maxi (Mk IV) Van,2015,2020
2518,Volkswagen,California,California  (T5/T6) Camper,2003,2019
2519,Volkswagen,California,California  (T6.1) Camper,2020,
2520,Volkswagen,California,California  (T7) Camper,2022,
2521,Volkswagen,Corrado,Corrado  Coupé,1988,1995
2522,Volkswagen,Corrado,Corrado  Coupé,1991,1995
2523,Volkswagen,Crafter,Crafter  Camper,2017,
2524,Volkswagen,Crafter,Crafter  Van,2006,2016
2525,Volkswagen,Crafter,Crafter  Van,2017,
2526,Volkswagen,Fox,Fox  Hatchback,2005,2011
2527,Volkswagen,Golf 1,Golf 1 (Mk I) Cabriolet,1979,1993
2528,Volkswagen,Golf 1,Golf 1 (Mk I) Hatchback,1974,1983
2529,Volkswagen,Golf 1 GTI,Golf 1 GTI (Mk I) Hatchback,1976,1983
2530,Volkswagen,Golf II,Golf II (Mk II) Hatchback,1983,1991
2531,Volkswagen,Golf II G60,Golf II G60 (Mk II) Hatchback,1983,1991
2532,Volkswagen,Golf II G60 Syncro,Golf II G60 Syncro (Mk II) Hatchback,1983,1991
2533,Volkswagen,Golf II GTI,Golf II GTI (Mk II) Hatchback,1983,1991
2534,Volkswagen,Golf II Syncro,Golf II Syncro (Mk II) Hatchback,1983,1991
2535,Volkswagen,Golf III,Golf III (Mk III) Cabriolet,1991,1997
2536,Volkswagen,Golf III,Golf III (Mk III) Hatchback,1991,1994
2537,Volkswagen,Golf III,Golf III (Mk III) Hatchback,1994,1997
2538,Volkswagen,Golf III,Golf III (Mk III) Variant,1991,1997
2539,Volkswagen,Golf III GTI,Golf III GTI (Mk III) Hatchback,1991,1994
2540,Volkswagen,Golf III GTI,Golf III GTI (Mk III) Hatchback,1994,1997
2541,Volkswagen,Golf III VR6,Golf III VR6 (Mk III) Hatchback,1991,1994
2542,Volkswagen,Golf III VR6,Golf III VR6 (Mk III) Hatchback,1994,1997
2543,Volkswagen,Golf IV,Golf IV (Mk IV) Hatchback,1997,2003
2544,Volkswagen,Golf IV,Golf IV (Mk IV) Hatchback 4-Motion,1998,1999
2545,Volkswagen,Golf IV,Golf IV (Mk IV) Hatchback 4-Motion,1999,2003
2546,Volkswagen,Golf IV,Golf IV (Mk IV) Hatchback 4-Motion,2000,2003
2547,Volkswagen,Golf IV,Golf IV (Mk IV) Variant,1999,2004
2548,Volkswagen,Golf IV,Golf IV (Mk IV) Variant 4-Motion,1999,2004
2549,Volkswagen,Golf IV GTI,Golf IV GTI (Mk IV) Hatchback,1997,2003
2550,Volkswagen,Golf V,Golf V (Mk V) Hatchback,2003,2008
2551,Volkswagen,Golf V,Golf V (Mk V) Hatchback 4-Motion,2003,2008
2552,Volkswagen,Golf V,Golf V (Mk V) Variant,2003,2008
2553,Volkswagen,Golf V GTI,Golf V GTI (Mk V) Hatchback,2003,2008
2554,Volkswagen,Golf V Plus,Golf V Plus (Mk V) MPV,2003,2008
2555,Volkswagen,Golf V R32,Golf V R32 (Mk V) Hatchback 4-Motion,2003,2008
2556,Volkswagen,Golf VI,Golf VI (Mk VI) Cabriolet,2011,2013
2557,Volkswagen,Golf VI,Golf VI (Mk VI) Hatchback,2008,2012
2558,Volkswagen,Golf VI,Golf VI (Mk VI) Variant,2009,2013
2559,Volkswagen,Golf VI GTD,Golf VI GTD (Mk VI) Hatchback,2008,2012
2560,Volkswagen,Golf VI GTI,Golf VI GTI (Mk VI) Hatchback,2008,2012
2561,Volkswagen,Golf VI Plus,Golf VI Plus (Mk VI) Hatchback,2009,2013
2562,Volkswagen,Golf VI Plus,Golf VI Plus (Mk VI) MPV,2009,2013
2563,Volkswagen,Golf VI R,Golf VI R (Mk VI) Hatchback 4-Motion,2008,2012
2564,Volkswagen,Golf VII,Golf VII (MK7) Hatchback,2013,2019
2565,Volkswagen,Golf VII,Golf VII (MK7) Hatchback 4-Motion,2013,2019
2566,Volkswagen,Golf VII,Golf VII (MK7) Variant,2013,2019
2567,Volkswagen,Golf VII,Golf VII (MK7) Variant 4-Motion,2013,2019
2568,Volkswagen,Golf VII GTD,Golf VII GTD (MK7) Hatchback,2013,2019
2569,Volkswagen,Golf VII GTE,Golf VII GTE (MK7) Hatchback,2013,2019
2570,Volkswagen,Golf VII GTI,Golf VII GTI (MK7) Hatchback,2013,2019
2571,Volkswagen,Golf VII R,Golf VII R (MK7) Hatchback 4-Motion,2013,2019
2572,Volkswagen,Golf VII R,Golf VII R (MK7) Variant 4-Motion,2013,2019
2573,Volkswagen,Golf VII Sportsvan,Golf VII Sportsvan (MK7) MPV,2013,2019
2574,Volkswagen,Golf VIII,Golf VIII (MK8) Hatchback,2020,
2575,Volkswagen,Golf VIII,Golf VIII (MK8) Variant,2020,
2576,Volkswagen,Golf VIII,Golf VIII (MK8) Variant 4-Motion,2020,
2577,Volkswagen,Golf VIII GTD,Golf VIII GTD (MK8) Hatchback,2020,
2578,Volkswagen,Golf VIII GTD,Golf VIII GTD (MK8) Variant,2020,
2579,Volkswagen,Golf VIII GTE,Golf VIII GTE (MK8) Hatchback,2020,
2580,Volkswagen,Golf VIII GTI,Golf VIII GTI (MK8) Hatchback,2020,
2581,Volkswagen,Golf VIII R,Golf VIII R (MK8) Hatchback 4-Motion,2020,
2582,Volkswagen,Golf VIII R,Golf VIII R (MK8) Variant 4-Motion,2020,
2583,Volkswagen,Jetta 1,Jetta 1 (Mk I) Saloon,1979,1984
2584,Volkswagen,Jetta 2,Jetta 2 (Mk II) Saloon,1984,1992
2585,Volkswagen,Jetta 2 GTI,Jetta 2 GTI (Mk II) Saloon,1984,1992
2586,Volkswagen,Jetta 5,Jetta 5 (Mk V) Saloon,2005,2010
2587,Volkswagen,Jetta 6,Jetta 6 (Mk VI) Saloon,2010,2017
2588,Volkswagen,Karmann Ghia,Karmann Ghia (Type 14) Cabriolet,1960,1965
2589,Volkswagen,Karmann Ghia,Karmann Ghia (Type 14) Cabriolet,1965,1970
2590,Volkswagen,Karmann Ghia,Karmann Ghia (Type 14) Cabriolet,1969,1977
2591,Volkswagen,Karmann Ghia,Karmann Ghia (Type 14) Cabriolet,1971,1977
2592,Volkswagen,Karmann Ghia,Karmann Ghia (Type 14) Coupé,1960,1965
2593,Volkswagen,Karmann Ghia,Karmann Ghia (Type 14) Coupé,1965,1970
2594,Volkswagen,Karmann Ghia,Karmann Ghia (Type 14) Coupé,1969,1977
2595,Volkswagen,Karmann Ghia,Karmann Ghia (Type 14) Coupé,1971,1977
2596,Volkswagen,LT28,LT28 (2D) VAN,1996,2006
2597,Volkswagen,LT35,LT35 (2D) VAN,1996,2006
2598,Volkswagen,LT46,LT46 (2D) VAN,1996,2006
2599,Volkswagen,Lupo,Lupo  Hatchback,1998,2005
2600,Volkswagen,Magotan,Magotan  Coupé,2010,2013
2601,Volkswagen,Magotan,Magotan  Saloon,2007,2013
2602,Volkswagen,Magotan,Magotan  Variant,2010,2013
2603,Volkswagen,Multivan,Multivan (T5/T6) MPV,2003,2019
2604,Volkswagen,Multivan,Multivan (T6.1) MPV,2020,
2605,Volkswagen,Multivan,Multivan (T7) MPV,2022,
2606,Volkswagen,Passat,Passat (32B) Saloon,1981,1988
2607,Volkswagen,Passat,Passat (32B) Variant,1981,1988
2608,Volkswagen,Passat,Passat (35i) Saloon,1988,1996
2609,Volkswagen,Passat,Passat (35i) Variant,1988,1996
2610,Volkswagen,Passat,Passat (3B) Saloon,1996,2000
2611,Volkswagen,Passat,Passat (3B) Saloon 4-Motion,1997,2000
2612,Volkswagen,Passat,Passat (3B) Variant,1996,2000
2613,Volkswagen,Passat,Passat (3B) Variant 4-Motion,1997,2000
2614,Volkswagen,Passat,Passat (3BG) Saloon,2000,2005
2615,Volkswagen,Passat,Passat (3BG) Saloon 4-Motion,2000,2005
2616,Volkswagen,Passat,Passat (3BG) Variant,2000,2005
2617,Volkswagen,Passat,Passat (3BG) Variant 4-Motion,2000,2005
2618,Volkswagen,Passat,Passat (3C) Coupé,2008,2017
2619,Volkswagen,Passat,Passat (3C) Coupé 4-Motion,2008,2017
2620,Volkswagen,Passat,Passat (3C) Saloon,2005,2014
2621,Volkswagen,Passat,Passat (3C) Saloon 4-Motion,2005,2014
2622,Volkswagen,Passat,Passat (3C) Variant,2005,2014
2623,Volkswagen,Passat,Passat (3C) Variant 4-Motion,2005,2014
2624,Volkswagen,Passat,Passat (B8) Saloon,2015,2023
2625,Volkswagen,Passat,Passat (B8) Saloon 4-Motion,2015,2023
2626,Volkswagen,Passat,Passat (B8) Variant,2015,2023
2627,Volkswagen,Passat,Passat (B8) Variant 4-Motion,2015,2023
2628,Volkswagen,Passat G60,Passat G60 (35i) Saloon Syncro,1988,1996
2629,Volkswagen,Passat GTE,Passat GTE (B8) Saloon,2015,2023
2630,Volkswagen,Passat GTE,Passat GTE (B8) Variant,2015,2023
2631,Volkswagen,Passat R36,Passat R36 (3C) Saloon 4-Motion,2005,2014
2632,Volkswagen,Passat R36,Passat R36 (3C) Variant 4-Motion,2005,2014
2633,Volkswagen,Polo,"Polo (2G, AW1, BZ1) Hatchback",2017,2023
2634,Volkswagen,Polo,Polo (6C) Hatchback,2014,2017
2635,Volkswagen,Polo,Polo (6C) Saloon,2014,2017
2636,Volkswagen,Polo,Polo (6N) Hatchback,1994,1999
2637,Volkswagen,Polo,Polo (6N) Saloon,1996,2002
2638,Volkswagen,Polo,Polo (6N) Variant,1996,2002
2639,Volkswagen,Polo,Polo (6N2) Hatchback,1999,2001
2640,Volkswagen,Polo,Polo (6R) Hatchback,2009,2014
2641,Volkswagen,Polo,Polo (6R) Saloon,2009,2014
2642,Volkswagen,Polo,Polo (9N) Hatchback,2001,2009
2643,Volkswagen,Polo,Polo (Mk II) Coupé,1975,1994
2644,Volkswagen,Polo,Polo (Mk II) Hatchback,1975,1994
2645,Volkswagen,Polo,Polo (Mk II) Saloon,1975,1994
2646,Volkswagen,Polo G40,Polo G40 (Mk II) Coupé,1988,1994
2647,Volkswagen,Polo GTI,"Polo GTI (2G, AW1, BZ1) Hatchback",2017,2023
2648,Volkswagen,Polo GTI,Polo GTI (6C) Hatchback,2014,2017
2649,Volkswagen,Polo GTI,Polo GTI (6N) Hatchback,1994,1999
2650,Volkswagen,Polo GTI,Polo GTI (6R) Hatchback,2009,2014
2651,Volkswagen,Polo GTI,Polo GTI (9N) Hatchback,2001,2009
2652,Volkswagen,Sagitar,Sagitar  Saloon,2006,2010
2653,Volkswagen,Santana,Santana (32B) Coupé,1981,1985
2654,Volkswagen,Scirocco,Scirocco (Mk I) Coupé,1974,1981
2655,Volkswagen,Scirocco,Scirocco (Mk II) Coupé,1982,1992
2656,Volkswagen,Scirocco,Scirocco (Mk III) Coupé,2008,2017
2657,Volkswagen,Scirocco GTI,Scirocco GTI (Mk II) Coupé,1982,1992
2658,Volkswagen,Sharan,Sharan (7N) MPV,2010,2020
2659,Volkswagen,Sharan,Sharan (7N) MPV 4-Motion,2010,2020
2660,Volkswagen,Super Beetle 1303,Super Beetle 1303  Saloon,1975,1980
2661,Volkswagen,Tiguan,Tiguan (5N) Hatchback,2007,2016
2662,Volkswagen,Tiguan,Tiguan (5N) Hatchback 4-Motion,2007,2016
2663,Volkswagen,Tiguan,Tiguan (AD1) Hatchback,2016,2020
2664,Volkswagen,Tiguan,Tiguan (AD1) Hatchback 4-Motion,2016,2020
2665,Volkswagen,Touran,Touran (1T) MPV,2003,2010
2666,Volkswagen,Touran,Touran (1T) MPV,2010,2015
2667,Volkswagen,Touran,Touran (5T) MPV,2015,
2668,Volkswagen,Transporter,Transporter (T1) Van,1955,1967
2669,Volkswagen,Transporter,Transporter (T2A) Camper,1970,1971
2670,Volkswagen,Transporter,Transporter (T2A) Van,1970,1971
2671,Volkswagen,Transporter,Transporter (T2B) Camper,1972,1979
2672,Volkswagen,Transporter,Transporter (T2B) Van,1972,1979
2673,Volkswagen,Transporter,Transporter (T3/T25) Van,1980,1990
2674,Volkswagen,Transporter,Transporter (T4) Bus,1990,2003
2675,Volkswagen,Transporter,Transporter (T4) Bus Syncro,1990,2003
2676,Volkswagen,Transporter,Transporter (T4) Multivan,1990,2003
2677,Volkswagen,Transporter,Transporter (T4) Multivan Syncro,1990,2003
2678,Volkswagen,Transporter,Transporter (T4) Van,1990,2003
2679,Volkswagen,Transporter,Transporter (T4) Van Syncro,1990,2003
2680,Volkswagen,Transporter,Transporter (T5) Van,2003,2015
2681,Volkswagen,Transporter,Transporter (T5) Van 4-Motion,2003,2015
2682,Volkswagen,Transporter,Transporter (T6) Van,2015,2020
2683,Volkswagen,Transporter,Transporter (T6) Van 4-Motion,2015,2020
2684,Volkswagen,Transporter,Transporter (T6.1) Van,2020,
2685,Volkswagen,Transporter,Transporter (T6.1) Van 4-Motion,2020,2023
2686,Volkswagen,Transporter,Transporter (T7) Van,2022,
2687,Volkswagen,T-Roc,T-Roc (A11) SUV,2017,2023
2688,Volkswagen,Vento,Vento (A3) Saloon,1991,1997
2689,Volkswagen,Vento VR6,Vento VR6 (A3) Saloon,1991,1997
2690,Volvo,740,740  Estate,1984,1988
2691,Volvo,740,740  Estate,1988,1992
2692,Volvo,740,740  Saloon,1984,1988
2693,Volvo,740,740  Saloon,1988,1992
2694,Volvo,760,760  Estate,1984,1987
2695,Volvo,760,760  Estate,1985,1988
2696,Volvo,760,760  Estate,1988,1990
2697,Volvo,760,760  Saloon,1984,1987
2698,Volvo,760,760  Saloon,1985,1988
2699,Volvo,760,760  Saloon,1988,1990
2700,Volvo,780,780  Coupé,1984,1987
2701,Volvo,780,780  Coupé,1988,1990
2702,Volvo,850,850  Estate,1992,1997
2703,Volvo,850,850  Saloon,1992,1997
2704,Volvo,940,940  Estate,1990,1997
2705,Volvo,940,940  Saloon,1990,1997
2706,Volvo,960,960  Estate,1990,1998
2707,Volvo,240-series,240-series  Estate,1978,1993
2708,Volvo,240-series,240-series  Saloon,1978,1993
2709,Volvo,260-series,260-series  Estate,1978,1993
2710,Volvo,260-series,260-series  Saloon,1978,1993
2711,Volvo,Amazon,Amazon  Estate,1962,1969
2712,Volvo,Amazon,Amazon  Saloon,1957,1969
2713,Volvo,C30,C30  Hatchback,2007,2014
2714,Volvo,C70,C70 (Mk I) Convertible,1997,2005
2715,Volvo,C70,C70 (Mk I) Coupé,1997,2005
2716,Volvo,C70,C70 (Mk II) Convertible,2006,2013
2717,Volvo,C70,C70 (Mk II) Coupé,2006,2013
2718,Volvo,S40,S40 (S2) Saloon,2004,2012
2719,Volvo,S60,S60 (I) Saloon,2000,2010
2720,Volvo,S60,S60 (II) Saloon,2010,2019
2721,Volvo,S70,S70 (I) Saloon,1997,1999
2722,Volvo,S80,S80 (I) Saloon,1998,2006
2723,Volvo,S80,S80 (II) Saloon,2006,2016
2724,Volvo,S80,S80 (II) Saloon AWD,2006,2016
2725,Volvo,V40,V40  Hatchback,2012,2019
2726,Volvo,V50,V50 (I) Estate,2004,2012
2727,Volvo,V60,V60 (II) Estate,2010,2019
2728,Volvo,V60,V60 (II) Estate AWD,2010,2019
2729,Volvo,V70,V70 (I) Estate,1997,1999
2730,Volvo,V70,V70 (II) Estate,2000,2006
2731,Volvo,V70,V70 (III) Estate,2007,2016
2732,Volvo,XC60,XC60 (156) SUV,2008,2017
2733,Volvo,XC60,XC60 (156) SUV AWD,2008,2017
2734,Volvo,XC60,XC60 (SPA) SUV,2017,
2735,Volvo,XC60,XC60 (SPA) SUV AWD,2017,
2736,Volvo,XC70,XC70  SUV,2007,2016
2737,Volvo,XC70,XC70  SUV AWD,2007,2016
2738,Volvo,XC90,XC90  SUV,2002,2014
2739,Volvo,XC90,XC90  SUV AWD,2002,2014
2740,Wolsley,Hornet,Hornet  Saloon,1961,1969
2741,,,,,
